customer_id,first_name,last_name,email,phone_number,registration_date,loyalty_program_status,date_of_birth,gender,membership_level,preferred_contact_method
b5c38c7e-cdf9-4bb4-998a-f45eb26571bf,Dana,Sullivan,haydenmary@example.org,+1-839-418-2632x51618,2023-08-22,None,1969-11-28,Male,Silver,Phone
fd7c0bbd-fb7f-49c1-8fd9-76c2231ee0ba,Stephen,Martinez,mckinneybrian@example.com,7349902249,2020-11-28,None,1951-06-15,Female,Gold,SMS
04f2ca94-0114-4b6c-881f-9f6da7459375,Jeffrey,Rivera,beth39@example.net,712-696-7329,2023-04-09,None,1999-02-08,Male,Gold,Email
4752fad5-ba90-4dc6-9a38-0851394edcab,Laura,Coleman,harrisaaron@example.org,(682)798-5924x37840,2021-04-16,Bronze,1972-10-01,Male,Silver,SMS
d1f2d841-840d-4c42-afdb-017d8804d7cc,Jennifer,Thomas,bdavis@example.org,(335)898-5272x55094,2024-04-25,Silver,1956-10-23,Male,Silver,Phone
37975257-dc32-4671-ba28-8236437ecc1b,Lance,Mathis,cnelson@example.net,(867)846-8662x325,2023-01-10,Silver,1997-08-13,Male,Gold,Phone
3d3ab0a2-17e6-45f4-9dd9-b24cbea5419e,Michael,Anthony,brooksamanda@example.net,(497)418-7331,2022-08-18,Gold,1997-02-19,Male,Silver,Email
cc96031f-83e2-4b7a-b1e4-a0f76016f564,Jim,Haynes,carlsonnathan@example.org,819-808-2188x3777,2023-11-24,Gold,1963-02-17,Female,Gold,Email
141670c9-a484-4307-8600-085536cb77af,Michael,Kelly,bkim@example.com,+1-993-347-4542,2022-04-25,Silver,1974-07-06,Male,Gold,SMS
7314b335-9775-4a08-bf4b-d928c02b7ece,Samantha,Cunningham,bcooper@example.com,+1-460-948-4252,2021-02-04,None,1952-11-08,Male,Platinum,Email
2d07b698-a836-4555-b94e-b1f1d7e5d2bd,David,Davis,eharrison@example.org,997.914.6301x64578,2022-01-26,None,1997-08-27,Male,Bronze,Email
98cd3809-7b4b-49d0-b071-09d216d5be3c,Arthur,Griffin,joshuarichmond@example.com,370.390.0164,2024-05-29,Bronze,1972-08-14,Male,Gold,Email
75320101-390d-4e4b-8db7-0f8490f8c18b,Stephanie,Jones,clarkchristopher@example.net,674-490-0020x4558,2022-12-25,Gold,1978-08-06,Male,Gold,Phone
c1a08b73-b15b-4e15-ae82-fd609fa2eef5,Thomas,Romero,youngrichard@example.net,001-295-441-1951,2021-07-18,None,1996-02-22,Female,Silver,Phone
8b0cda19-ec2f-4e26-8c2f-d6a6c3b49324,Christine,Barker,maryrivera@example.com,538.826.7622,2023-02-21,None,2003-04-03,Male,Gold,Email
32b66b88-5154-43dc-93d6-0fb68b895cdf,Julian,Heath,halljennifer@example.org,001-943-641-7801,2023-02-04,None,1945-05-20,Male,Bronze,Phone
a7772cf2-8a8a-4eb4-9e97-29fedb056bd8,Jennifer,Barajas,nicholaswilliams@example.com,789-576-2581x5209,2020-05-06,None,1988-10-19,Male,Bronze,Email
86326647-2ccb-4cf3-b069-59e2bd1c6e23,Sheryl,Jackson,gomezjared@example.net,001-899-597-8758x54864,2024-06-22,None,1964-10-20,Female,Platinum,SMS
e4f557d5-e871-41d3-9ea7-1ed0cefd93c0,Brendan,Jones,alan16@example.com,625.898.6144x54073,2021-12-12,Gold,1960-02-02,Female,Silver,SMS
4261a429-14e5-420c-8dfa-f7416b70f5d1,Tina,Clark,ryansmith@example.net,(500)547-9285,2020-05-05,Silver,1972-08-05,Male,Gold,SMS
417b8a76-4340-40c2-b606-fdcdae784f75,Lauren,Shields,rodriguezkurt@example.net,001-855-582-0770x53867,2023-08-22,Silver,1994-11-13,Female,Gold,Email
fd70d297-22cb-45f0-a379-7c133ea0666c,Patricia,Oneill,ramirezjoseph@example.net,205.608.9672,2021-10-13,Gold,2004-02-16,Female,Silver,SMS
80f8d5f5-9965-4610-9a75-a8540f74de71,Natalie,Simmons,jeffreyrodriguez@example.org,+1-684-719-3898x9886,2022-03-05,Bronze,1981-12-21,Male,Platinum,Phone
b31cc2f3-a8b3-4c70-9f2c-05ed615df6bd,Julia,Barrett,antonio94@example.net,(299)947-1072x233,2024-07-22,None,1964-03-09,Male,Platinum,Phone
ab06f1d8-a613-4a87-9c64-75858b8b1bae,Heather,Collins,richard99@example.com,788-722-8227x133,2021-08-24,Bronze,1985-05-15,Female,Gold,Phone
457444a0-ef25-41d1-b510-e73064eb5aea,Gary,Green,hartkenneth@example.com,001-206-679-9690x870,2022-06-26,Bronze,1978-06-27,Male,Gold,Email
60a4e4ae-26aa-4a75-a4f2-6757c21ee577,Ian,Lopez,hicksjacqueline@example.com,538.509.0324x15223,2021-02-04,None,1992-10-10,Male,Bronze,Email
6b4da39e-764d-4a58-93fe-87888384af53,Maria,Miller,justin02@example.org,663.497.4890x79012,2021-12-21,Silver,1969-11-21,Male,Bronze,SMS
645212f8-22a4-4e88-8fbe-52a2a9fe9448,Kimberly,Smith,hopkinsamanda@example.org,(855)543-4288x1229,2023-03-20,None,1983-10-09,Female,Bronze,SMS
a083a22a-f8c2-4500-8022-c04089cdc761,Mandy,Norris,evelyn21@example.net,4226758606,2022-03-12,Bronze,1959-08-28,Male,Gold,Email
c6d2769c-5f3b-4e19-b048-bd8359630424,Christopher,Barajas,karinahernandez@example.com,491-634-5630,2021-12-20,None,1973-07-11,Male,Platinum,Phone
3a6b4bf0-4b8f-4831-b352-e14488969608,Brenda,Spencer,santanajonathan@example.org,664-996-4170x12639,2023-06-29,Silver,1971-03-13,Male,Platinum,SMS
fb922345-01ab-4eb0-bc77-974db95b1d4f,William,Lewis,ihill@example.org,430.225.0603,2020-12-20,Gold,1984-06-15,Male,Bronze,Phone
a13c099d-16fc-4cb1-a759-d0ef429e4717,Rebecca,Smith,hmurphy@example.org,516.217.9119,2022-09-05,None,1951-09-09,Female,Silver,SMS
b73f4c20-db85-4268-ad69-558a2526ea30,Julian,Sanchez,johngarner@example.org,+1-843-315-9341x65803,2022-10-25,Bronze,1994-03-17,Female,Silver,Phone
fe8d57ea-9840-4884-af0d-dc635b947c38,Paul,Williams,robinpage@example.net,001-837-585-1123x708,2024-01-26,Bronze,1985-12-09,Female,Silver,Email
b5dd5905-df26-45b9-8428-947b8f77f152,Jared,Fuller,daniel47@example.org,001-361-558-2935x9538,2021-11-01,Gold,2002-09-10,Male,Gold,Phone
dd7d94ba-5e1a-4694-a0d9-d5c0dba45891,Kathleen,Brady,joneskayla@example.com,(654)228-3241x44167,2021-09-04,Bronze,1946-02-18,Male,Bronze,Phone
cf3f4400-da60-42b1-84d9-17e2b8934582,Linda,Jackson,rhamilton@example.net,(771)299-8428,2022-03-11,Bronze,1983-07-20,Male,Bronze,Phone
74c54669-debd-444e-bd9a-386bcb2559bb,Aaron,Ellis,laura47@example.net,+1-692-713-9348x9974,2023-03-15,None,1990-11-20,Female,Bronze,SMS
0112c0ec-8040-44e7-b6f4-7ffd6a48af8e,Sarah,Marsh,welchtaylor@example.com,001-523-745-3512x68682,2022-05-08,Silver,1946-03-03,Female,Silver,Phone
0da11102-8163-4016-8d7a-f15e34cbe4fc,Jennifer,Weber,adam70@example.com,(781)200-1421x428,2024-01-20,Silver,1969-10-18,Female,Gold,SMS
b0f34fa5-780b-4764-a39b-4ac0c241f8d3,Darin,Hernandez,barry05@example.net,426-614-7972x42101,2023-12-08,Gold,1971-12-27,Male,Platinum,SMS
ef16c4a7-0d5c-4970-91f5-9801a33cc265,David,Bishop,galvankelsey@example.org,427.963.3041x53192,2020-01-21,Silver,1978-01-22,Male,Silver,SMS
ed14eb93-b853-4df3-975b-ef128327994d,Chris,Carson,gregorypope@example.com,(867)522-6088x7730,2023-02-19,Silver,1949-03-09,Female,Platinum,Phone
6e3977bd-637d-470c-bc69-a4b40660dcf5,Barbara,West,rsimmons@example.com,(268)316-9653,2023-06-15,Bronze,1991-10-04,Female,Bronze,Phone
12e265eb-018e-421f-9578-3409bde9bb69,Sharon,Fry,crussell@example.com,(258)580-7092x68715,2021-09-27,Gold,1991-12-15,Female,Platinum,Phone
1a7cb9b9-1d24-4b91-9e5b-4fe9ec62c744,Keith,Cantrell,wrightcynthia@example.net,806-239-8213,2020-07-11,None,1973-05-27,Male,Bronze,Phone
ee740002-e3d6-49f4-9b09-cbd556bca56d,Lindsay,Foster,barbara93@example.org,001-896-996-4583x61594,2024-01-18,Silver,1959-11-19,Male,Platinum,Email
9987f4bc-5907-4d41-a196-852896533fa7,Kimberly,Boyd,rachelhamilton@example.org,(623)539-8398x95531,2023-11-21,None,1999-04-07,Female,Gold,Email
02278b5d-676d-489e-a970-632f3f5a4188,Jeffrey,Reed,clifford14@example.org,+1-798-360-4029x4181,2022-11-28,Gold,1963-09-04,Male,Gold,Email
81eeb785-91d2-49da-9a17-0e533d05d56b,Mary,Williams,michael73@example.org,+1-200-418-3506x2755,2022-02-19,None,2006-05-29,Female,Gold,Email
ee0ffa0a-a225-4125-9190-f73d6c6abbd3,Robert,Harris,lhunt@example.com,765-895-6242x82704,2022-07-09,Gold,1995-01-05,Male,Bronze,Phone
a5c324ef-98e8-49e2-88e2-858d0fda8999,Gary,Wright,adkinsjoseph@example.org,+1-720-449-7850x18951,2020-02-29,None,1964-01-21,Female,Platinum,Email
704ac011-1071-4bbf-ae06-1145b14df659,Billy,Lewis,allenwilliam@example.org,2035864773,2021-08-27,Bronze,1999-04-25,Female,Platinum,Email
f3fca4ca-8a52-470e-98ac-2915fe9463b2,Bradley,Gomez,david51@example.org,375-286-2225x24628,2021-03-01,Silver,1986-12-23,Female,Gold,Email
ec5e8608-5d0c-4d5c-b671-00cc67b33fba,Darryl,Smith,rorozco@example.org,+1-530-241-8842,2022-02-14,Bronze,1960-08-03,Male,Bronze,Phone
a4df9473-cfd6-4dd2-b900-5d134525b88b,Joan,Mcclure,orussell@example.org,637.727.8656x283,2021-11-25,Gold,1951-08-10,Female,Bronze,Email
78855ed9-b12e-401c-9349-f7b093bef0b7,Maria,Young,oscar07@example.com,546.335.7161x6120,2022-12-22,Bronze,1973-09-21,Female,Silver,SMS
4745701b-5502-419b-b714-4aead79f876f,Jill,Smith,barkersavannah@example.net,(844)779-6651x16106,2023-11-30,Gold,2002-06-05,Male,Platinum,Email
366b819a-39aa-4a65-9239-da551b032835,Erik,Bennett,alex89@example.net,852-897-8175x7421,2023-02-09,Silver,1946-12-09,Female,Platinum,Phone
29102f8d-7057-44db-940c-1796452c4fe5,Kimberly,Martin,williamsweeney@example.com,483-961-2234,2022-04-10,Gold,1964-05-08,Female,Platinum,Email
4b172fea-5be7-4268-ad2e-00e931c035dc,John,Buchanan,robertfoster@example.com,(284)902-1736x652,2024-08-17,None,1974-01-10,Female,Silver,SMS
fd3093a2-df03-4b23-a840-1ce2a88f3021,Christopher,Snyder,charlesvalencia@example.org,5883070012,2021-07-06,Bronze,1956-11-16,Female,Bronze,Email
252bcb25-2013-4473-b64e-c83e9990b627,Joseph,Phillips,zimmermanjonathan@example.com,755-967-3192x07044,2022-08-03,Silver,1973-11-21,Male,Gold,Email
28633aff-c6e1-4d37-8469-2e1484525bc7,Thomas,Brewer,marylester@example.com,001-332-905-2425x579,2021-03-26,Silver,1988-07-15,Female,Silver,SMS
44544e19-9612-48d0-9df2-5fe41723cba6,Matthew,Taylor,zmiller@example.org,643-763-2177,2023-10-23,None,1949-12-09,Male,Bronze,SMS
0f415b95-837f-4796-8c0e-8b9584cd8253,Emily,Stuart,jenniferspencer@example.com,446.870.7940,2024-08-15,Gold,1971-06-20,Female,Bronze,SMS
b4692f8d-7d33-4c2c-9100-084da5f63126,Anthony,Blair,jeffrey73@example.com,588.255.7578x01980,2022-06-16,Bronze,1952-12-02,Male,Gold,Phone
9a8860ea-0fd1-4f35-9af7-7b438745d2c1,Sharon,Morrow,sanchezwendy@example.net,+1-538-602-8709x92803,2021-12-07,None,1979-08-22,Female,Bronze,SMS
e7240ea4-0aed-474f-a84f-2416486c854c,Erika,Myers,ritterbenjamin@example.net,604-413-8832,2022-09-30,None,1980-01-15,Male,Gold,Phone
2ccef0d7-46e4-4140-9aff-b7899ffb15fb,Daniel,Wiggins,rmorris@example.net,(638)327-0958x254,2024-01-20,Gold,1943-11-24,Male,Silver,SMS
d95ce3c5-ee82-4cbb-a176-b6a5c4d6d634,Scott,Whitehead,renee78@example.net,001-864-917-9074x4002,2023-05-26,Gold,1963-12-24,Male,Silver,SMS
de06a725-19c0-4a1b-8bbd-c3810ba03922,Andre,Price,zcohen@example.org,511-531-0539x9417,2022-03-02,Bronze,1954-05-29,Male,Bronze,SMS
c6cb5e5c-f798-40b6-a7af-9a851dfd9a6f,Christian,Bell,mlopez@example.net,973.497.0097x603,2023-11-24,Gold,1996-02-19,Male,Silver,Phone
cb7b9056-479a-41bc-9e6b-8237aac75ce9,Derrick,Mccann,brandy61@example.org,+1-673-528-1838x703,2021-10-11,Silver,1967-05-18,Male,Platinum,Phone
a5b06020-3f8c-42cd-9520-cdfe818a1a46,Shannon,Nicholson,joshuajenkins@example.com,(911)672-1113x73133,2023-07-30,Gold,1985-11-22,Male,Bronze,Phone
bca302fd-acc4-46f1-bd9b-29d6bf312cdd,Matthew,Villegas,montoyajasmine@example.net,438-208-9959x28567,2024-08-04,Silver,1984-09-07,Female,Gold,SMS
5514394b-45a4-4d38-9113-cad58f9bc3d1,Peter,Arnold,vsullivan@example.org,616.644.6940x61965,2024-07-31,None,2004-03-05,Male,Bronze,SMS
37abeddc-bb3b-45c5-a0fd-d7b02c7dd3d5,Michelle,Horton,sperkins@example.com,+1-972-218-0045x89789,2020-12-04,Gold,1992-11-30,Female,Platinum,Phone
dd4eebad-08d2-44af-9b18-a40bebee7b8b,Ryan,Beard,hsmith@example.net,(917)276-6386,2021-11-30,None,1999-11-21,Female,Silver,SMS
f507cb02-f0a1-4cc7-a609-4efd4cca3966,Danielle,Perez,morenocarla@example.org,001-773-401-4331x7219,2020-08-13,Bronze,1947-04-25,Male,Silver,SMS
4fa7d2fb-a205-4327-9578-54c21ead3ae1,Alex,Martinez,fcalderon@example.net,695.692.7520x37699,2020-11-18,Bronze,1999-04-29,Female,Gold,Phone
42c06a3e-e239-446d-8192-5cf049ad28f3,Mark,Vasquez,ufreeman@example.org,+1-454-469-4488x03781,2023-04-04,Bronze,1991-07-12,Male,Bronze,Phone
40a02029-3c1e-4eb0-9ef1-f2f5b73afbe2,Charles,Cruz,zking@example.com,677-210-4445x8177,2023-07-11,None,1974-01-16,Male,Gold,Phone
78c4b4ad-a620-4418-a0a9-723714c155e1,Melanie,Young,scruz@example.org,9878169484,2023-11-20,Silver,1957-06-14,Male,Gold,Email
741dd6ac-ef9f-4828-848e-5a21a4c82851,Tiffany,Murillo,nelsondevon@example.org,(678)783-1121x5069,2020-06-17,Bronze,1973-12-28,Male,Silver,Email
404d720e-88c0-474e-90aa-15e6cda052da,Andrew,Clay,james63@example.net,821-823-0621x8169,2020-09-04,None,1949-03-24,Male,Gold,Email
7d0b4afc-6598-4354-a6ff-7663a6051da3,Michelle,Guerrero,danielruiz@example.net,(690)821-7797,2020-12-11,Gold,1973-02-25,Female,Gold,Email
7bc2b356-51cc-47f2-9037-f0ab6a3d4bcd,Roy,Roman,uandrews@example.net,(849)743-0833,2024-01-01,Bronze,1951-03-07,Female,Gold,Phone
20d6fd6f-ea41-46d1-afe0-ee75a6aa4b03,Darius,Baker,ann65@example.org,001-425-694-4117x9409,2024-07-06,None,1986-11-27,Female,Silver,SMS
904956f4-b489-4dd1-a38d-50f028fc118b,Joseph,Cook,nortonjacob@example.net,594.924.3264x770,2023-05-02,Gold,1966-06-08,Male,Bronze,Email
7bfcfb22-38fa-46d3-b73a-3c2344007079,Chad,Allison,connieshepard@example.net,8298578875,2024-02-07,Gold,1980-11-13,Male,Bronze,Phone
9a84191f-e17d-46b9-a9ab-020033c89a7a,Jason,Edwards,thompsonkara@example.org,001-430-714-0647,2022-12-28,Gold,1969-07-28,Male,Gold,Email
16566613-95f6-47ad-a427-b2a1edc3d962,Robert,Nelson,jessicanelson@example.net,+1-942-364-1451x4056,2024-08-31,Silver,1994-01-30,Male,Bronze,Phone
e80d261f-effe-4fc8-a140-88b23dd66e9f,Francisco,Torres,nholmes@example.com,248-486-7991x051,2024-06-18,None,1982-10-15,Male,Silver,Email
333ec138-70c8-4871-a02a-31d27ac5f904,Michael,Randall,ashleymoon@example.org,925-598-5942x8205,2024-01-17,Silver,1957-08-10,Male,Platinum,Email
bfd2d0dc-2554-4398-b4bf-88128e7833c9,Courtney,Reynolds,maryferrell@example.net,(425)702-0698,2023-08-09,Silver,1944-10-29,Female,Silver,Email
0e388f92-de85-4fc0-9e9c-8bc6b02f7e84,Fernando,Rivera,hectorjames@example.com,(235)749-2999,2022-07-20,None,1973-06-01,Male,Gold,Phone
a76bcc0d-29f3-43ad-970c-dd5a5a57af3d,Pamela,Bean,awyatt@example.org,726.892.7096x181,2023-04-26,Bronze,1981-09-08,Female,Platinum,Email
406f621f-616b-4779-b3b4-5012519adc5e,Kimberly,Gill,ecraig@example.org,6096268119,2021-03-18,None,1946-01-03,Male,Bronze,Phone
9993aab9-66f9-4c0c-aab4-2188bc63125a,Robert,Mitchell,strongmarc@example.org,(496)609-7297x935,2023-11-13,Bronze,1997-03-18,Male,Bronze,Email
4dc63689-2231-4057-a54a-c520669d76a9,Toni,Ramos,allison16@example.org,662-682-7028x02095,2023-02-18,Gold,2001-04-21,Male,Platinum,Phone
c487cad8-fbf8-4233-be87-51001a680e7d,Christopher,Glover,wsalinas@example.com,+1-857-253-7991x966,2023-05-25,Bronze,1995-09-20,Female,Platinum,Phone
87c161e5-43e2-448e-a4e5-59b22baef7d7,Carla,Daugherty,tallen@example.com,+1-507-493-2715x8251,2020-04-07,Silver,1989-05-22,Male,Silver,Email
d39f9ab8-18bb-4ce7-9eca-c8c7dabb6101,James,Hansen,whitebryan@example.org,(483)320-3920,2021-11-10,Bronze,1950-03-28,Male,Silver,SMS
08eea87f-e489-45d7-a1da-dfd079c9de0c,Daniel,Cook,pmoore@example.net,636-294-0154x95715,2023-08-11,Gold,1949-09-24,Male,Bronze,Email
8a29e793-e8f1-4bb0-a2d9-39a3c47910df,Scott,Moore,thompsondavid@example.net,6305958677,2021-04-16,Silver,1981-07-04,Female,Gold,SMS
d915e6ab-2941-4e3b-968c-c4a3095c26ce,Ashley,Hunter,connie42@example.com,6923334960,2024-02-05,Bronze,1978-12-25,Male,Bronze,Email
4d52416e-11b6-4567-94eb-a4ab2d22fd64,Allen,Turner,brittneyserrano@example.org,(691)537-1153x2299,2021-11-22,Bronze,1956-11-19,Male,Gold,Email
6b917375-35a4-4767-8314-e0398ad18af5,Christopher,Smith,hollandbrent@example.org,954.751.6918,2022-09-16,Bronze,1965-02-19,Male,Gold,Email
a68da2f1-2c29-4c85-a7db-318ab29c8204,Brian,Baker,patricia05@example.org,533.384.0164,2022-11-16,Gold,1976-02-27,Female,Bronze,SMS
3eb5223c-e2f8-46dd-b78d-34362dfa585b,Kevin,Leonard,holly83@example.org,853-404-2495x807,2023-08-21,None,1993-10-09,Male,Gold,Phone
81a9b13f-e7c1-4a35-bf1f-478dcce3ed1a,Alexandra,Clark,christina68@example.org,880-235-0849,2024-08-31,Gold,1976-06-16,Male,Bronze,Email
3157079c-7827-42b6-88a2-da7853a0ab89,Troy,Rivera,jessicasmith@example.net,6863487204,2020-02-01,Bronze,1950-03-05,Male,Gold,Phone
a773470a-7895-4ae1-b606-7e0502c98d73,David,Lopez,huberjoseph@example.net,377-264-8472x7156,2020-08-01,Bronze,1945-06-29,Male,Gold,Phone
b5b7a9a9-7059-4b1e-84f2-889623814e02,Cassandra,Scott,qjones@example.net,529-307-1805,2023-01-13,Bronze,1945-11-03,Female,Gold,Email
fdbc6f8b-e540-4b58-a504-2fee5b211546,Jessica,Gonzalez,anthony02@example.org,+1-348-224-1509,2023-07-12,Bronze,1995-08-14,Female,Silver,SMS
96799da5-42a5-402a-9ff1-4db6e77a5fe6,Alexa,Yates,sbrooks@example.com,(921)389-5208x84378,2021-07-20,Bronze,1985-02-28,Female,Bronze,SMS
ffff4d87-db49-4375-9036-fda7d8251f3f,Richard,Mclean,bkelly@example.org,(505)588-0565,2022-04-28,None,1958-06-07,Female,Platinum,Email
92262e74-e87e-4bb6-92ed-0ba640764d53,Ashley,Hester,whitneyhatfield@example.com,+1-591-252-0822x5511,2024-06-10,Silver,1981-01-31,Female,Gold,Phone
116e611e-14b5-4737-ac49-27883f952546,Kristen,Flores,ljacobs@example.org,283.599.5112,2024-05-29,Silver,1949-10-13,Male,Platinum,Email
d4e6c4fc-308d-4d0a-b6a4-8e80fab172b0,Michael,Ortiz,john72@example.com,412-907-6506,2021-10-25,None,1966-04-15,Male,Platinum,SMS
0f4e6050-8ec6-49c1-8f79-8a82a5db28be,Mariah,Velez,mosesjacqueline@example.org,+1-635-498-5599x2218,2022-09-02,Silver,2004-09-13,Male,Silver,Email
2c72563e-9693-458f-917a-ba178bcd36ba,Nancy,Aguilar,toni18@example.net,933.497.9972,2020-09-24,None,1996-06-10,Female,Platinum,Phone
98abaf99-2d1a-4360-a27e-855f9b00c654,Michael,Hernandez,ashlee21@example.org,586.396.9894,2020-06-20,Gold,1979-08-30,Female,Gold,Email
0fefbd43-d25f-47fa-a28a-7b042f2d2120,Paula,Parks,adamsjoshua@example.org,221-972-0767x06314,2021-06-16,None,1947-10-09,Male,Platinum,Phone
25e3ad88-8d32-4727-902b-a145396d2a06,Jose,Lee,yguzman@example.net,607-263-2485,2021-07-12,Bronze,1978-06-07,Male,Gold,Email
9f87cdbf-ccbb-4946-9744-b48162eca3db,Amy,Daniels,boydsean@example.org,001-723-989-0647x7848,2022-09-25,Bronze,1960-06-08,Female,Silver,Email
c957245b-d4ce-4668-b69e-14bca7eefa09,Timothy,Weaver,xkrause@example.net,275.359.5075,2020-10-06,Silver,1994-06-21,Male,Bronze,Phone
b589cb05-5e68-410f-a2b1-ac5422ec1f15,Rebecca,Dodson,marygarrett@example.net,706.590.5286x3537,2024-06-06,Gold,1981-06-26,Male,Platinum,Email
5bb38f32-7a65-4bf1-b9fa-dfca0be9dad3,Clifford,Johnson,ghuber@example.net,867.983.8626,2024-02-17,Gold,1989-06-16,Female,Platinum,SMS
dae6582f-78f8-48ac-a303-81239e68a251,Erika,Bryan,justin87@example.com,(411)578-0630x2615,2022-04-15,Gold,1993-06-02,Male,Silver,Email
77a55ea3-799c-4e7c-aa34-77b2e49bc257,Matthew,Garcia,ian11@example.com,656.454.8782x82932,2023-08-20,Bronze,1950-07-16,Male,Silver,Email
91f98f88-d12b-41c4-b6de-2e7fd61247fe,Wayne,Koch,cgomez@example.org,001-849-409-0817x24418,2024-08-29,None,1955-11-18,Male,Silver,SMS
1cea63ae-1df1-4482-8861-d15ec72ce8de,Jennifer,Reyes,christina65@example.com,666.366.6923,2021-05-08,Bronze,1991-09-09,Male,Bronze,Phone
c33f7e44-e2be-474c-b765-ed6bef82f072,James,Estes,eric38@example.net,710.630.7410x2620,2022-02-23,Bronze,1960-01-17,Male,Gold,SMS
9dd8182c-3c78-44fa-befa-0fd524d773c6,Amanda,Cantu,qreed@example.org,701.977.3681,2021-06-17,Silver,1996-03-28,Male,Bronze,Phone
ad10175b-f424-479c-ad6e-394dcba94d6c,Karen,Cooper,gilbertpaul@example.net,001-237-956-4721x63556,2022-12-07,Silver,1997-01-10,Male,Silver,Phone
d5bd4d91-4e34-4105-9774-586ad60d6e9b,Luke,Harrell,qjenkins@example.com,553-542-5567,2022-04-19,Gold,1978-02-10,Female,Platinum,Phone
f73d4b4d-f7f6-464c-9ffa-80c09ff5a9dd,Sarah,Stuart,sarah65@example.org,371-765-4995x405,2023-04-28,Bronze,1991-03-24,Female,Bronze,Phone
ec9323b9-fe7c-46e8-b844-10c0e91d009e,Jeremy,Snyder,amy58@example.org,(645)945-6514x56208,2024-07-05,Silver,1982-03-30,Female,Silver,Phone
12a9f2d7-ef85-4118-8b0e-aa8d88530850,Jorge,Hartman,evanlane@example.com,+1-662-925-9234x466,2021-04-07,None,1967-03-12,Male,Gold,Email
c5dec4a9-526e-4662-855f-96560922e381,Justin,Zhang,shelbyfreeman@example.org,+1-311-589-8166x5834,2021-04-19,None,1955-07-28,Female,Gold,Email
67bd8866-4a93-43ef-9eb3-d1dca25a9da7,Cheryl,Walker,ievans@example.com,5238240526,2022-09-06,Silver,1994-11-24,Female,Platinum,Phone
5120667a-ebd1-4dae-8115-0d80a15d67b7,Dennis,Smith,karenwood@example.com,(472)612-1705x6798,2023-01-17,Bronze,1999-02-01,Male,Silver,SMS
ee581384-7ea5-4a26-a127-1bb8d9e1887a,Brian,Simpson,katherinerussell@example.org,659-768-6109,2023-04-06,None,2005-03-14,Male,Platinum,Email
76eb84fa-3d9f-447f-83bd-dea3403194eb,Michelle,Mitchell,zrichardson@example.org,792.361.4524,2023-04-28,None,1962-01-05,Male,Silver,SMS
29ac5442-6657-4fbc-8e31-a3abbe16611b,John,Hicks,rwoods@example.net,721.629.4532,2021-03-27,Gold,2004-07-27,Female,Platinum,SMS
c5204b98-1625-49b9-b2dc-fa32c0bb5df1,David,Henry,wilsontimothy@example.com,001-503-348-1255x4699,2021-06-22,None,1974-10-31,Male,Silver,SMS
49951453-842b-4876-9619-d58abdeeee07,Anna,Moran,yrogers@example.org,(809)610-6622x2315,2020-04-05,Gold,1948-11-18,Female,Gold,Email
02f392a7-c326-493b-9634-e56f4dc3cdd2,Derek,Gentry,andrewhoffman@example.net,001-974-501-8902x724,2022-11-14,None,1990-11-11,Male,Silver,Phone
fbcf666b-2368-4d83-b204-d34e71e61edb,Michael,Reed,bruce53@example.com,(863)921-5400x91636,2024-04-07,None,1964-08-21,Female,Platinum,Email
ff104c34-f9e6-4b72-be30-38ec5f7116fd,Steven,Rios,trodriguez@example.com,560-444-0541x42827,2021-06-14,None,1976-05-01,Female,Silver,Phone
4e4e95c1-b922-402a-865e-12ba503af06d,Rachel,Dalton,stonegeoffrey@example.net,658.856.9055x24140,2022-05-29,Silver,1953-03-21,Male,Gold,SMS
e77bc1d5-b391-43b3-b408-11995866fb1c,Edward,Patterson,stonejames@example.com,(380)380-5770x45176,2023-05-19,Gold,1982-03-21,Male,Gold,Email
318f713f-14da-43bd-86cf-fb6a1d516809,Matthew,Moody,morenodanielle@example.net,001-558-814-9677,2020-08-06,Gold,1975-10-21,Male,Bronze,Phone
d9d2d5a6-f13e-4780-a2ab-35ff2f885f73,Gregory,Martin,michaelmyers@example.net,216.819.4166x355,2020-07-05,Gold,1990-02-25,Female,Silver,Phone
8e3f52e8-be51-41bb-90f4-ed7d16d3b678,Tiffany,Bird,ramirezalyssa@example.net,757-828-8100x561,2021-03-17,None,2004-03-12,Female,Bronze,Phone
de237aa8-ed21-42c9-a8b7-e23df9237c12,George,Martin,watkinswalter@example.com,804.725.1820x796,2020-03-23,Bronze,2005-05-14,Female,Silver,SMS
340d5800-0e90-4e16-a6a8-fd88273ba7c9,Andrew,Peterson,victorandrews@example.org,+1-795-722-7268x52059,2020-05-01,None,1946-06-09,Female,Gold,SMS
494f5985-5f26-428f-8139-b9cbba30f10f,Anthony,Carroll,wanda42@example.net,+1-315-512-1944x68000,2024-05-25,Silver,1985-01-23,Female,Silver,Phone
2ab74c9d-b3fe-49b7-86ae-c3c75bec4cff,Raymond,Pearson,sanforddawn@example.com,001-946-776-4938x649,2022-07-12,Bronze,1956-01-01,Male,Silver,SMS
cdc46d98-ac1b-47f0-bb10-ec84408374ec,Jason,Tanner,monique97@example.com,553-426-8228x72213,2022-06-24,Gold,1952-08-22,Female,Silver,Email
